361.5,-42.25,213.75,0.25,0
360.0,-41.75,214.25,0.5,0
358.5,-41.0,215.0,0.75,0
357.0,-40.0,216.0,1.0,0
355.5,-38.75,217.25,1.25,0
354.0,-37.25,218.75,1.5,0
352.5,-35.5,220.5,1.75,0
351.0,-33.5,222.5,2.0,0
349.5,-31.25,224.75,2.25,0
348.0,-28.75,227.25,2.5,0
346.5,-26.0,230.0,2.75,0
345.0,-23.0,233.0,3.0,0
343.5,-19.75,236.25,3.25,0
342.0,-16.25,239.75,3.5,0
340.5,-12.5,243.5,3.75,0
339.0,-8.5,247.5,4.0,0
337.5,-4.25,251.75,4.25,0
336.0,0.25,256.25,4.5,0
334.5,5.0,261.0,4.75,0
333.0,10.0,266.0,5.0,0
331.5,15.25,271.25,5.25,0
330.0,20.75,276.75,5.5,0
328.5,26.5,282.5,5.75,1
327.0,20.75,276.75,-5.75,0
325.5,15.25,271.25,-5.5,0
324.0,10.0,266.0,-5.25,0
322.5,5.0,261.0,-5.0,0
321.0,0.25,256.25,-4.75,0
319.5,-4.25,251.75,-4.5,0
318.0,-8.5,247.5,-4.25,0
316.5,-12.5,243.5,-4.0,0
315.0,-16.25,239.75,-3.75,0
313.5,-19.75,236.25,-3.5,0
312.0,-23.0,233.0,-3.25,0
310.5,-26.0,230.0,-3.0,0
309.0,-28.75,227.25,-2.75,0
307.5,-31.25,224.75,-2.5,0
306.0,-33.5,222.5,-2.25,0
304.5,-35.5,220.5,-2.0,0
303.0,-37.25,218.75,-1.75,0
301.5,-38.75,217.25,-1.5,0
300.0,-40.0,216.0,-1.25,0
298.5,-41.0,215.0,-1.0,0
297.0,-41.75,214.25,-0.75,0
295.5,-42.25,213.75,-0.5,0
294.0,-42.5,213.5,-0.25,0
292.5,-42.5,213.5,0.0,0
291.0,-42.25,213.75,0.25,0
289.5,-41.75,214.25,0.5,0
288.0,-41.0,215.0,0.75,0
286.5,-40.0,216.0,1.0,0
285.0,-38.75,217.25,1.25,0
283.5,-37.25,218.75,1.5,0
282.0,-35.5,220.5,1.75,0
280.5,-33.5,222.5,2.0,0
279.0,-31.25,224.75,2.25,0
277.5,-28.75,227.25,2.5,0
276.0,-26.0,230.0,2.75,0
274.5,-23.0,233.0,3.0,0
273.0,-19.75,236.25,3.25,0
271.5,-16.25,239.75,3.5,0
270.0,-12.5,243.5,3.75,0
268.5,-8.5,247.5,4.0,0
267.0,-4.25,251.75,4.25,0
265.5,0.25,256.25,4.5,0
264.0,5.0,261.0,4.75,0
262.5,10.0,266.0,5.0,0
261.0,15.25,271.25,5.25,0
259.5,20.75,276.75,5.5,1
258.0,15.0,271.0,-5.75,0
256.5,9.5,265.5,-5.5,0
255.0,4.25,260.25,-5.25,0
253.5,-0.75,255.25,-5.0,0
252.0,-5.5,250.5,-4.75,0
250.5,-10.0,246.0,-4.5,0
249.0,-14.25,241.75,-4.25,0
247.5,-18.25,237.75,-4.0,0
246.0,-22.0,234.0,-3.75,0
244.5,-25.5,230.5,-3.5,0
243.0,-28.75,227.25,-3.25,0
241.5,-31.75,224.25,-3.0,0
240.0,-34.5,221.5,-2.75,0
238.5,-37.0,219.0,-2.5,0
237.0,-39.25,216.75,-2.25,0
235.5,-41.25,214.75,-2.0,0
234.0,-43.0,213.0,-1.75,0
232.5,-44.5,211.5,-1.5,0
231.0,-45.75,210.25,-1.25,0
229.5,-46.75,209.25,-1.0,0
228.0,-47.5,208.5,-0.75,0
226.5,-48.0,208.0,-0.5,0
225.0,-48.25,207.75,-0.25,0
223.5,-48.25,207.75,0.0,0
222.0,-48.0,208.0,0.25,0
220.5,-47.5,208.5,0.5,0
219.0,-46.75,209.25,0.75,0
217.5,-45.75,210.25,1.0,0
216.0,-44.5,211.5,1.25,0
214.5,-43.0,213.0,1.5,0
213.0,-41.25,214.75,1.75,0
211.5,-39.25,216.75,2.0,0
210.0,-37.0,219.0,2.25,0
208.5,-34.5,221.5,2.5,0
207.0,-31.75,224.25,2.75,0
205.5,-28.75,227.25,3.0,0
204.0,-25.5,230.5,3.25,0
202.5,-22.0,234.0,3.5,0
201.0,-18.25,237.75,3.75,0
199.5,-14.25,241.75,4.0,0
198.0,-10.0,246.0,4.25,0
196.5,-5.5,250.5,4.5,0
195.0,-0.75,255.25,4.75,0
193.5,4.25,260.25,5.0,0
192.0,9.5,265.5,5.25,0
190.5,15.0,271.0,5.5,0
189.0,20.75,276.75,5.75,0
187.5,26.75,282.75,6.0,0
186.0,33.0,289.0,6.25,1
184.5,27.25,283.25,-5.75,0
183.0,21.75,277.75,-5.5,0
181.5,16.5,272.5,-5.25,0
180.0,11.5,267.5,-5.0,0
178.5,6.75,262.75,-4.75,0
177.0,2.25,258.25,-4.5,0
175.5,-2.0,254.0,-4.25,0
174.0,-6.0,250.0,-4.0,0
172.5,-9.75,246.25,-3.75,0
171.0,-13.25,242.75,-3.5,0
169.5,-16.5,239.5,-3.25,0
168.0,-19.5,236.5,-3.0,0
166.5,-22.25,233.75,-2.75,0
165.0,-24.75,231.25,-2.5,0
163.5,-27.0,229.0,-2.25,0
162.0,-29.0,227.0,-2.0,0
160.5,-30.75,225.25,-1.75,0
159.0,-32.25,223.75,-1.5,0
157.5,-33.5,222.5,-1.25,0
156.0,-34.5,221.5,-1.0,0
154.5,-35.25,220.75,-0.75,0
153.0,-35.75,220.25,-0.5,0
151.5,-36.0,220.0,-0.25,0
150.0,-36.0,220.0,0.0,0
148.5,-35.75,220.25,0.25,0
147.0,-35.25,220.75,0.5,0
145.5,-34.5,221.5,0.75,0
144.0,-33.5,222.5,1.0,0
142.5,-32.25,223.75,1.25,0
141.0,-30.75,225.25,1.5,0
139.5,-29.0,227.0,1.75,0
138.0,-27.0,229.0,2.0,0
136.5,-24.75,231.25,2.25,0
135.0,-22.25,233.75,2.5,0
133.5,-19.5,236.5,2.75,0
132.0,-16.5,239.5,3.0,0
130.5,-13.25,242.75,3.25,0
129.0,-9.75,246.25,3.5,0
127.5,-6.0,250.0,3.75,0
126.0,-2.0,254.0,4.0,0
124.5,2.25,258.25,4.25,0
123.0,6.75,262.75,4.5,0
121.5,11.5,267.5,4.75,0
120.0,16.5,272.5,5.0,0
118.5,21.75,277.75,5.25,0
117.0,27.25,283.25,5.5,0
115.5,33.0,289.0,5.75,0
114.0,39.0,295.0,6.0,0
112.5,45.25,301.25,6.25,1
111.0,39.5,295.5,-5.75,0
109.5,34.0,290.0,-5.5,0
108.0,28.75,284.75,-5.25,0
106.5,23.75,279.75,-5.0,0
105.0,19.0,275.0,-4.75,0
103.5,14.5,270.5,-4.5,0
102.0,10.25,266.25,-4.25,0
100.5,6.25,262.25,-4.0,0
99.0,2.5,258.5,-3.75,0
97.5,-1.0,255.0,-3.5,0
96.0,-4.25,251.75,-3.25,0
94.5,-7.25,248.75,-3.0,0
93.0,-10.0,246.0,-2.75,0
91.5,-12.5,243.5,-2.5,0
90.0,-14.75,241.25,-2.25,0
88.5,-16.75,239.25,-2.0,0
87.0,-18.5,237.5,-1.75,0
85.5,-20.0,236.0,-1.5,0
84.0,-21.25,234.75,-1.25,0
82.5,-22.25,233.75,-1.0,0
81.0,-23.0,233.0,-0.75,0
79.5,-23.5,232.5,-0.5,0
78.0,-23.75,232.25,-0.25,0
76.5,-23.75,232.25,0.0,0
75.0,-23.5,232.5,0.25,0
73.5,-23.0,233.0,0.5,0
72.0,-22.25,233.75,0.75,0
70.5,-21.25,234.75,1.0,0
69.0,-20.0,236.0,1.25,0
67.5,-18.5,237.5,1.5,0
66.0,-16.75,239.25,1.75,0
64.5,-14.75,241.25,2.0,0
63.0,-12.5,243.5,2.25,0
61.5,-10.0,246.0,2.5,0
60.0,-7.25,248.75,2.75,0
58.5,-4.25,251.75,3.0,0
57.0,-1.0,255.0,3.25,0
55.5,2.5,258.5,3.5,0
54.0,6.25,262.25,3.75,0
52.5,10.25,266.25,4.0,0
51.0,14.5,270.5,4.25,0
49.5,19.0,275.0,4.5,0
48.0,23.75,279.75,4.75,0
46.5,28.75,284.75,5.0,0
45.0,34.0,290.0,5.25,1
43.5,28.25,284.25,-5.75,0
42.0,22.75,278.75,-5.5,0
40.5,17.5,273.5,-5.25,0
39.0,12.5,268.5,-5.0,0
37.5,7.75,263.75,-4.75,0
36.0,3.25,259.25,-4.5,0
34.5,-1.0,255.0,-4.25,0
33.0,-5.0,251.0,-4.0,0
31.5,-8.75,247.25,-3.75,0
30.0,-12.25,243.75,-3.5,0
28.5,-15.5,240.5,-3.25,0
27.0,-18.5,237.5,-3.0,0
25.5,-21.25,234.75,-2.75,0
24.0,-23.75,232.25,-2.5,0
22.5,-26.0,230.0,-2.25,0
21.0,-28.0,228.0,-2.0,0
19.5,-29.75,226.25,-1.75,0
18.0,-31.25,224.75,-1.5,0
16.5,-32.5,223.5,-1.25,0
15.0,-33.5,222.5,-1.0,0
13.5,-34.25,221.75,-0.75,0
12.0,-34.75,221.25,-0.5,0
10.5,-35.0,221.0,-0.25,0
9.0,-35.0,221.0,0.0,0
7.5,-34.75,221.25,0.25,0
6.0,-34.25,221.75,0.5,0
4.5,-33.5,222.5,0.75,0
3.0,-32.5,223.5,1.0,0
1.5,-31.25,224.75,1.25,0
0.0,-29.75,226.25,1.5,0
-1.5,-28.0,228.0,1.75,0
-3.0,-26.0,230.0,2.0,0
-4.5,-23.75,232.25,2.25,0
-6.0,-21.25,234.75,2.5,0
-7.5,-18.5,237.5,2.75,0
-9.0,-15.5,240.5,3.0,0
-10.5,-12.25,243.75,3.25,0
-12.0,-8.75,247.25,3.5,0
-13.5,-5.0,251.0,3.75,0
-15.0,-1.0,255.0,4.0,0
-16.5,3.25,259.25,4.25,0
-18.0,7.75,263.75,4.5,0
-19.5,12.5,268.5,4.75,0
-21.0,17.5,273.5,5.0,0
-22.5,22.75,278.75,5.25,0
-24.0,28.25,284.25,5.5,0
-25.5,34.0,290.0,5.75,0
-27.0,40.0,296.0,6.0,1
-28.5,34.25,290.25,-5.75,0
-30.0,28.75,284.75,-5.5,0
-31.5,23.5,279.5,-5.25,0
-33.0,18.5,274.5,-5.0,0
